"Year","Question","Area","Area_abbr","Demographics_Type","Demographics_Value","Percent","Low_Confidence_Interval","High_Confidence_Interval","Confidence_Interval_Formatted","Data_Label","Percentile_Range"
"2022","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","Massachusetts","MA","Total","Total","14.6","13.7","15.6","14.6 (13.7-15.6)","14.6% - 15.7%","26-50th percentile"
"2022","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","Michigan","MI","Total","Total","16.7","15.6","17.7","16.7 (15.6-17.7)","16.7% - 21.1%","76-100th percentile"
"2022","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","Minnesota","MN","Total","Total","14.8","14","15.6","14.8 (14-15.6)","14.6% - 15.7%","26-50th percentile"
"2022","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","Mississippi","MS","Total","Total","15.7","14.3","17.2","15.7 (14.3-17.2)","14.6% - 15.7%","26-50th percentile"
"2022","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","Missouri","MO","Total","Total","17.3","16.1","18.5","17.3 (16.1-18.5)","16.7% - 21.1%","76-100th percentile"
"2022","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","Montana","MT","Total","Total","16.4","15.2","17.6","16.4 (15.2-17.6)","15.9% - 16.5%","51-75th percentile"
"2022","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","Nebraska","NE","Total","Total","12.1","11","13.2","12.1 (11-13.2)","9.9% - 14.5%","0-25th percentile"
"2022","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","Nevada","NV","Total","Total","14.8","13","16.6","14.8 (13-16.6)","14.6% - 15.7%","26-50th percentile"
"2022","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","New Hampshire","NH","Total","Total","16.7","15.2","18.2","16.7 (15.2-18.2)","16.7% - 21.1%","76-100th percentile"
"2022","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","New Jersey","NJ","Total","Total","13.7","12.6","14.8","13.7 (12.6-14.8)","9.9% - 14.5%","0-25th percentile"
"2022","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","New Mexico","NM","Total","Total","15.9","14.3","17.5","15.9 (14.3-17.5)","15.9% - 16.5%","51-75th percentile"
"2022","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","New York","NY","Total","Total","15.4","14.6","16.2","15.4 (14.6-16.2)","14.6% - 15.7%","26-50th percentile"
"2022","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","North Carolina","NC","Total","Total","15.3","13.7","17","15.3 (13.7-17)","14.6% - 15.7%","26-50th percentile"
"2022","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","North Dakota","ND","Total","Total","14.1","12.7","15.5","14.1 (12.7-15.5)","9.9% - 14.5%","0-25th percentile"
"2022","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","Ohio","OH","Total","Total","18.3","17.4","19.3","18.3 (17.4-19.3)","16.7% - 21.1%","76-100th percentile"
"2022","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","Oklahoma","OK","Total","Total","18.1","16.9","19.4","18.1 (16.9-19.4)","16.7% - 21.1%","76-100th percentile"
"2022","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","Oregon","OR","Total","Total","17.8","16.6","19","17.8 (16.6-19)","16.7% - 21.1%","76-100th percentile"
"2022","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","Pennsylvania","PA","Total","Total","14.9","13.4","16.5","14.9 (13.4-16.5)","14.6% - 15.7%","26-50th percentile"
"2022","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","Puerto Rico","PR","Total","Total","14.1","12.8","15.4","14.1 (12.8-15.4)","9.9% - 14.5%","0-25th percentile"
"2022","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","Rhode Island","RI","Total","Total","15.5","14.1","16.9","15.5 (14.1-16.9)","14.6% - 15.7%","26-50th percentile"
"2022","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","South Carolina","SC","Total","Total","15.7","14.6","16.8","15.7 (14.6-16.8)","14.6% - 15.7%","26-50th percentile"
"2022","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","South Dakota","SD","Total","Total","12.8","10.5","15.2","12.8 (10.5-15.2)","9.9% - 14.5%","0-25th percentile"
"2022","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","Tennessee","TN","Total","Total","20.3","18.7","21.8","20.3 (18.7-21.8)","16.7% - 21.1%","76-100th percentile"
"2022","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","Texas","TX","Total","Total","16.2","15.1","17.4","16.2 (15.1-17.4)","15.9% - 16.5%","51-75th percentile"
"2022","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","U.S. Virgin Islands","VI","Total","Total","9.9","5.9","13.8","9.9 (5.9-13.8)","9.9% - 14.5%","0-25th percentile"
"2022","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","Utah","UT","Total","Total","16.5","15.5","17.6","16.5 (15.5-17.6)","15.9% - 16.5%","51-75th percentile"
"2022","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","Vermont","VT","Total","Total","16.2","14.9","17.4","16.2 (14.9-17.4)","15.9% - 16.5%","51-75th percentile"
"2022","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","Virginia","VA","Total","Total","16.4","15.3","17.5","16.4 (15.3-17.5)","15.9% - 16.5%","51-75th percentile"
"2022","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","Washington","WA","Total","Total","16.5","15.8","17.1","16.5 (15.8-17.1)","15.9% - 16.5%","51-75th percentile"
"2022","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","West Virginia","WV","Total","Total","21.1","19.6","22.6","21.1 (19.6-22.6)","16.7% - 21.1%","76-100th percentile"
"2022","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","Wisconsin","WI","Total","Total","16.1","15","17.1","16.1 (15-17.1)","15.9% - 16.5%","51-75th percentile"
"2022","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","Wyoming","WY","Total","Total","14.8","13.2","16.3","14.8 (13.2-16.3)","14.6% - 15.7%","26-50th percentile"
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Alabama","AL","Total","Total","15.1","13.9","16.4","15.1 (13.9-16.4)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Alaska","AK","Total","Total","13.8","12.4","15.2","13.8 (12.4-15.2)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Arizona","AZ","Total","Total","13.2","11.9","14.4","13.2 (11.9-14.4)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Arkansas","AR","Total","Total","18.0","16.7","19.2","18.0 (16.7-19.2)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","California","CA","Total","Total","12.5","11.5","13.4","12.5 (11.5-13.4)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Colorado","CO","Total","Total","11.9","11.2","12.6","11.9 (11.2-12.6)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Connecticut","CT","Total","Total","12.1","11.0","13.2","12.1 (11.0-13.2)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Delaware","DE","Total","Total","12.5","11.1","14.0","12.5 (11.1-14.0)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","District of Columbia","DC","Total","Total","8.4","7.2","9.7","8.4 (7.2-9.7)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Florida","FL","Total","Total","13.6","12.5","14.8","13.6 (12.5-14.8)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Georgia","GA","Total","Total","14.3","13.1","15.5","14.3 (13.1-15.5)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Guam","GU","Total","Total","20.3","12.3","28.4","20.3 (12.3-28.4)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Hawaii","HI","Total","Total","11.4","10.4","12.4","11.4 (10.4-12.4)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Idaho","ID","Total","Total","14.0","12.6","15.3","14.0 (12.6-15.3)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Illinois","IL","Total","Total","12.3","11.5","13.0","12.3 (11.5-13.0)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Indiana","IN","Total","Total","14.0","13.3","14.7","14.0 (13.3-14.7)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Iowa","IA","Total","Total","11.7","10.8","12.5","11.7 (10.8-12.5)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Kansas","KS","Total","Total","12.0","11.2","12.8","12.0 (11.2-12.8)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Kentucky","KY","Total","Total","17.4","16.2","18.6","17.4 (16.2-18.6)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Louisiana","LA","Total","Total","15.2","13.9","16.4","15.2 (13.9-16.4)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Maine","ME","Total","Total","15.1","14.3","16.0","15.1 (14.3-16.0)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Maryland","MD","Total","Total","11.3","10.5","12.0","11.3 (10.5-12.0)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Massachusetts","MA","Total","Total","11.9","11.0","12.8","11.9 (11.0-12.8)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Michigan","MI","Total","Total","14.8","13.9","15.8","14.8 (13.9-15.8)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Minnesota","MN","Total","Total","11.0","10.4","11.6","11.0 (10.4-11.6)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Mississippi","MS","Total","Total","13.9","12.3","15.5","13.9 (12.3-15.5)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Missouri","MO","Total","Total","13.7","12.7","14.8","13.7 (12.7-14.8)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Montana","MT","Total","Total","14.5","13.5","15.6","14.5 (13.5-15.6)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Nebraska","NE","Total","Total","11.3","10.5","12.0","11.3 (10.5-12.0)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Nevada","NV","Total","Total","14.4","12.3","16.4","14.4 (12.3-16.4)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","New Hampshire","NH","Total","Total","11.5","10.4","12.7","11.5 (10.4-12.7)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","New Jersey","NJ","Total","Total","11.8","10.8","12.7","11.8 (10.8-12.7)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","New Mexico","NM","Total","Total","14.5","12.9","16.1","14.5 (12.9-16.1)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","New York","NY","Total","Total","12.7","12.2","13.2","12.7 (12.2-13.2)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","North Carolina","NC","Total","Total","11.2","10.1","12.4","11.2 (10.1-12.4)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","North Dakota","ND","Total","Total","10.3","9.3","11.3","10.3 (9.3-11.3)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Ohio","OH","Total","Total","13.2","12.3","14.2","13.2 (12.3-14.2)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Oklahoma","OK","Total","Total","14.4","13.4","15.4","14.4 (13.4-15.4)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Oregon","OR","Total","Total","15.1","14.0","16.1","15.1 (14.0-16.1)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Pennsylvania","PA","Total","Total","13.6","12.1","15.2","13.6 (12.1-15.2)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Puerto Rico","PR","Total","Total","18.3","16.1","20.6","18.3 (16.1-20.6)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Rhode Island","RI","Total","Total","13.0","11.8","14.3","13.0 (11.8-14.3)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","South Carolina","SC","Total","Total","13.0","11.9","14.1","13.0 (11.9-14.1)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","South Dakota","SD","Total","Total","11.1","9.3","12.8","11.1 (9.3-12.8)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Texas","TX","Total","Total","12.4","11.4","13.5","12.4 (11.4-13.5)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","U.S. Virgin Islands","VI","Total","Total","7.7","5.0","10.4","7.7 (5.0-10.4)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Utah","UT","Total","Total","11.9","11.2","12.6","11.9 (11.2-12.6)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Vermont","VT","Total","Total","12.7","11.6","13.8","12.7 (11.6-13.8)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Virginia","VA","Total","Total","12.6","11.5","13.7","12.6 (11.5-13.7)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Washington","WA","Total","Total","12.8","12.3","13.3","12.8 (12.3-13.3)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","West Virginia","WV","Total","Total","17.4","16.2","18.6","17.4 (16.2-18.6)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Wisconsin","WI","Total","Total","13.2","12.4","14.0","13.2 (12.4-14.0)",,
"2024","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Wyoming","WY","Total","Total","14.5","13.1","15.8","14.5 (13.1-15.8)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Alabama","AL","Total","Total","13.4","12.1","14.6","13.4 (12.1-14.6)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Alaska","AK","Total","Total","13.5","12.2","14.8","13.5 (12.2-14.8)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Arizona","AZ","Total","Total","12.2","11.3","13.1","12.2 (11.3-13.1)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Arkansas","AR","Total","Total","16.1","14.8","17.3","16.1 (14.8-17.3)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","California","CA","Total","Total","12.2","11.3","13.0","12.2 (11.3-13.0)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Colorado","CO","Total","Total","11.9","11.0","12.8","11.9 (11.0-12.8)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Connecticut","CT","Total","Total","11.4","10.3","12.4","11.4 (10.3-12.4)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Delaware","DE","Total","Total","12.3","11.0","13.6","12.3 (11.0-13.6)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","District of Columbia","DC","Total","Total","9.4","7.9","10.9","9.4 (7.9-10.9)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Florida","FL","Total","Total","13.7","12.4","15.0","13.7 (12.4-15.0)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Georgia","GA","Total","Total","12.8","11.8","13.9","12.8 (11.8-13.9)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Guam","GU","Total","Total","12.7","10.0","15.4","12.7 (10.0-15.4)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Hawaii","HI","Total","Total","11.0","10.0","12.0","11.0 (10.0-12.0)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Idaho","ID","Total","Total","13.3","12.2","14.4","13.3 (12.2-14.4)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Illinois","IL","Total","Total","11.7","10.4","13.0","11.7 (10.4-13.0)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Indiana","IN","Total","Total","14.1","13.3","15.0","14.1 (13.3-15.0)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Iowa","IA","Total","Total","11.9","11.1","12.8","11.9 (11.1-12.8)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Kansas","KS","Total","Total","12.2","11.3","13.1","12.2 (11.3-13.1)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Louisiana","LA","Total","Total","14.7","13.5","16.0","14.7 (13.5-16.0)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Maine","ME","Total","Total","14.8","13.9","15.8","14.8 (13.9-15.8)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Maryland","MD","Total","Total","11.1","10.3","11.8","11.1 (10.3-11.8)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Massachusetts","MA","Total","Total","11.8","10.8","12.7","11.8 (10.8-12.7)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Michigan","MI","Total","Total","14.0","13.0","14.9","14.0 (13.0-14.9)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Minnesota","MN","Total","Total","10.5","9.7","11.3","10.5 (9.7-11.3)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Mississippi","MS","Total","Total","14.3","12.8","15.8","14.3 (12.8-15.8)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Missouri","MO","Total","Total","14.0","13.0","15.1","14.0 (13.0-15.1)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Montana","MT","Total","Total","14.1","13.1","15.1","14.1 (13.1-15.1)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Nebraska","NE","Total","Total","10.7","10.0","11.4","10.7 (10.0-11.4)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Nevada","NV","Total","Total","16.4","13.7","19.1","16.4 (13.7-19.1)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","New Hampshire","NH","Total","Total","12.3","11.2","13.5","12.3 (11.2-13.5)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","New Jersey","NJ","Total","Total","12.1","11.1","13.1","12.1 (11.1-13.1)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","New Mexico","NM","Total","Total","14.9","13.0","16.8","14.9 (13.0-16.8)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","New York","NY","Total","Total","12.6","11.8","13.4","12.6 (11.8-13.4)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","North Carolina","NC","Total","Total","12.2","10.7","13.6","12.2 (10.7-13.6)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","North Dakota","ND","Total","Total","10.3","9.3","11.3","10.3 (9.3-11.3)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Ohio","OH","Total","Total","13.9","13.0","14.7","13.9 (13.0-14.7)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Oklahoma","OK","Total","Total","13.5","12.5","14.5","13.5 (12.5-14.5)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Oregon","OR","Total","Total","13.8","12.6","14.9","13.8 (12.6-14.9)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Puerto Rico","PR","Total","Total","18.7","17.1","20.2","18.7 (17.1-20.2)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Rhode Island","RI","Total","Total","12.9","11.6","14.3","12.9 (11.6-14.3)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","South Carolina","SC","Total","Total","14.3","13.4","15.3","14.3 (13.4-15.3)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","South Dakota","SD","Total","Total","10.2","8.4","12.0","10.2 (8.4-12.0)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Tennessee","TN","Total","Total","15.4","14.1","16.7","15.4 (14.1-16.7)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Texas","TX","Total","Total","12.2","11.0","13.4","12.2 (11.0-13.4)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","U.S. Virgin Islands","VI","Total","Total","9.0","7.2","10.8","9.0 (7.2-10.8)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Utah","UT","Total","Total","11.8","11.0","12.7","11.8 (11.0-12.7)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Vermont","VT","Total","Total","12.4","11.3","13.5","12.4 (11.3-13.5)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Virginia","VA","Total","Total","12.7","11.6","13.8","12.7 (11.6-13.8)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Washington","WA","Total","Total","12.3","11.7","12.8","12.3 (11.7-12.8)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","West Virginia","WV","Total","Total","18.4","17.0","19.7","18.4 (17.0-19.7)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Wisconsin","WI","Total","Total","12.3","11.5","13.1","12.3 (11.5-13.1)",,
"2023","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Wyoming","WY","Total","Total","13.1","11.9","14.4","13.1 (11.9-14.4)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Alabama","AL","Total","Total","14.2","12.8","15.6","14.2 (12.8-15.6)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Alaska","AK","Total","Total","11.7","10.7","12.8","11.7 (10.7-12.8)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Arizona","AZ","Total","Total","13.4","12.4","14.5","13.4 (12.4-14.5)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Arkansas","AR","Total","Total","17.5","16.2","18.8","17.5 (16.2-18.8)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","California","CA","Total","Total","12.2","11.2","13.1","12.2 (11.2-13.1)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Colorado","CO","Total","Total","11.4","10.5","12.2","11.4 (10.5-12.2)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Connecticut","CT","Total","Total","11.6","10.5","12.6","11.6 (10.5-12.6)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Delaware","DE","Total","Total","12.0","10.5","13.5","12.0 (10.5-13.5)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","District of Columbia","DC","Total","Total","7.7","6.5","8.9","7.7 (6.5-8.9)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Florida","FL","Total","Total","13.0","11.8","14.1","13.0 (11.8-14.1)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Georgia","GA","Total","Total","13.0","12","14.1","13.0 (12-14.1)",,
